TweetID,TwitterUserID,UserScreenName,UserProfileName,UserProfilePic,TweetText,Tweet Url,TweetCreatedDate,MediaType,MediaImageUrl,MediaVideoUrl,HasLink
2044444638010917278,594034161,Jakubantalik,Jakub Antalik,https://pbs.twimg.com/profile_images/1286621650562228224/TAo9_z5s_normal.jpg,"Created an animated border beam component library, ready to use with 3 different types and 4 color variations, with dark and light mode support

http://beam.jakubantalik.com
npm install border-beam ",https://twitter.com/Jakubantalik/status/2044444638010917278,2026-04-15T15:56:00+00:00,video,https://pbs.twimg.com/amplify_video_thumb/2044395660284469248/img/b2z2EuOZy0C33Wb3.jpg,https://video.twimg.com/amplify_video/2044395660284469248/vid/avc1/1752x1210/e_KnwGA--ePFd6uq.mp4?tag=21,True
2044496259231174947,15791222,terkelg,Terkel 𓀒,https://pbs.twimg.com/profile_images/2037632880499675136/B-3DXB_M_normal.jpg,Animating the native traffic lights in Ace ,https://twitter.com/terkelg/status/2044496259231174947,2026-04-15T19:21:07+00:00,video,https://pbs.twimg.com/amplify_video_thumb/2044496094986702849/img/HFJkiTyXHGU84NJ0.jpg,https://video.twimg.com/amplify_video/2044496094986702849/vid/avc1/902x452/6R-sa2Fca0NidZVW.mp4?tag=21,False
2044512363492347910,1219668499448156166,uixamjad,uixamjad,https://pbs.twimg.com/profile_images/2040833403403313152/PesHM_U9_normal.jpg,Wow this is amazing  ,https://twitter.com/uixamjad/status/2044512363492347910,2026-04-15T20:25:07+00:00,video,https://pbs.twimg.com/amplify_video_thumb/2021956199860613120/img/gIAYG1TGAsB1Gd9j.jpg,https://video.twimg.com/amplify_video/2021956199860613120/vid/avc1/3420x2146/GZOlRmE_kw5MpMM3.mp4?tag=21,False
2044512504349659502,1219668499448156166,uixamjad,uixamjad,https://pbs.twimg.com/profile_images/2040833403403313152/PesHM_U9_normal.jpg,What if we got this for MacBook 😋🥳😋😋😋😋😋😋😋😋😋😋 ,https://twitter.com/uixamjad/status/2044512504349659502,2026-04-15T20:25:40+00:00,video,https://pbs.twimg.com/amplify_video_thumb/2008640324978065408/img/q5WYawTbN5O-4ZLF.jpg,https://video.twimg.com/amplify_video/2008640324978065408/vid/avc1/2038x1658/wIhyrMnhDaPi9aRn.mp4?tag=21,False
2044541526068629959,1998006140286935041,QingQ77,Geek Lite,https://pbs.twimg.com/profile_images/2004028412730789892/4IFUGOl2_normal.jpg,"为 React 提供开箱即用的终端 UI 组件库，无需配置即可快速构建美观的终端界面。

https://github.com/Aniket-508/termcn

自动适配终端主题、开箱即用、和 shadcn/ui 兼容。自带图表、AI 交互、导航等组件，MIT 开源，一条命令装好。 ",https://twitter.com/QingQ77/status/2044541526068629959,2026-04-15T22:21:00+00:00,photo,https://pbs.twimg.com/media/HF7nunXaEAA9ftP.jpg,,True
2044563616385445987,1980334784938430464,aisdkagents,ai sdk agents,https://pbs.twimg.com/profile_images/2042091799548764160/sDzBNXiB_normal.jpg,Free &amp; Open Source Shadcn Components,https://twitter.com/aisdkagents/status/2044563616385445987,2026-04-15T23:48:46+00:00,,,,False
2044599553488269314,50683,dingyi,Ding,https://pbs.twimg.com/profile_images/2000755831135191040/s6Pf_wjc_normal.jpg,哇终于有这种组件库了：npm install border-beam ,https://twitter.com/dingyi/status/2044599553488269314,2026-04-16T02:11:35+00:00,video,https://pbs.twimg.com/amplify_video_thumb/2044395660284469248/img/b2z2EuOZy0C33Wb3.jpg,https://video.twimg.com/amplify_video/2044395660284469248/vid/avc1/1752x1210/e_KnwGA--ePFd6uq.mp4?tag=21,False
2044645193261957513,1987756646551236609,AliGrids,Ali Grids,https://pbs.twimg.com/profile_images/2031186728237850624/vhNLfZmj_normal.jpg,"smooth reveal, even smoother copy..@nitishkmrk
",https://twitter.com/AliGrids/status/2044645193261957513,2026-04-16T05:12:56+00:00,video,https://pbs.twimg.com/amplify_video_thumb/2028523315871264769/img/-4PmwdVDvL538i0T.jpg,https://video.twimg.com/amplify_video/2028523315871264769/vid/avc1/960x960/2UyaW36ItbfP6W3I.mp4?tag=21,False
2044661307790750180,1324198319535521795,KKaWSB,KK.aWSB,https://pbs.twimg.com/profile_images/1597151544004132864/tTRRgVeE_normal.jpg,"导航应用如何找到最短路线原理：

双向Dijkstra算法的运行过程，一看就懂了。 ",https://twitter.com/KKaWSB/status/2044661307790750180,2026-04-16T06:16:58+00:00,video,https://pbs.twimg.com/amplify_video_thumb/2044661073064910849/img/tl3r5eQqShtKdnok.jpg,https://video.twimg.com/amplify_video/2044661073064910849/vid/avc1/720x1280/uwLy_6QVJwltjj_P.mp4?tag=21,False
2044689337288417597,1219668499448156166,uixamjad,uixamjad,https://pbs.twimg.com/profile_images/2040833403403313152/PesHM_U9_normal.jpg,wow 🤩 btw you can create this amazing loaders in @Dessn_ai by vibe coding 🥳 ,https://twitter.com/uixamjad/status/2044689337288417597,2026-04-16T08:08:21+00:00,video,https://pbs.twimg.com/amplify_video_thumb/2009279950885408769/img/EHvChjcmcvC7moup.jpg,https://video.twimg.com/amplify_video/2009279950885408769/vid/avc1/2718x2062/veiMvMdwbDvlr7gr.mp4?tag=21,False
